Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_21_35,VDD,Metal1,24.2490,95.0980,1.200000
FILLER_21_28,VDD,Metal1,20.8890,95.0980,1.200000
FILLER_21_21,VDD,Metal1,17.5290,95.0980,1.200000
FILLER_21_14,VDD,Metal1,14.1690,95.0980,1.200000
FILLER_21_7,VDD,Metal1,10.8090,95.0980,1.200000
FILLER_21_0,VDD,Metal1,7.4490,95.0980,1.200000
FILLER_20_1099,VDD,Metal1,533.7600,94.5000,1.200000
FILLER_20_1092,VDD,Metal1,531.6090,93.9010,1.200000
FILLER_20_1085,VDD,Metal1,528.2490,93.9010,1.200000
FILLER_20_1078,VDD,Metal1,524.8890,93.9010,1.200000
FILLER_20_1071,VDD,Metal1,521.5290,93.9010,1.200000
FILLER_20_1064,VDD,Metal1,518.1690,93.9010,1.200000
FILLER_20_1057,VDD,Metal1,514.8090,93.9010,1.200000
FILLER_20_1050,VDD,Metal1,511.4490,93.9010,1.200000
FILLER_20_1043,VDD,Metal1,508.0890,93.9010,1.200000
FILLER_20_1036,VDD,Metal1,504.7290,93.9010,1.200000
FILLER_20_1029,VDD,Metal1,501.3690,93.9010,1.200000
FILLER_20_1022,VDD,Metal1,498.0090,93.9010,1.200000
FILLER_20_1015,VDD,Metal1,494.6490,93.9010,1.200000
FILLER_20_1008,VDD,Metal1,491.2890,93.9010,1.200000
FILLER_20_1001,VDD,Metal1,487.9290,93.9010,1.200000
FILLER_20_994,VDD,Metal1,484.5690,93.9010,1.200000
FILLER_20_987,VDD,Metal1,481.2090,93.9010,1.200000
FILLER_20_980,VDD,Metal1,477.8490,93.9010,1.200000
FILLER_20_973,VDD,Metal1,474.4890,93.9010,1.200000
FILLER_20_966,VDD,Metal1,471.1290,93.9010,1.200000
FILLER_20_959,VDD,Metal1,467.7690,93.9010,1.200000
FILLER_20_952,VDD,Metal1,464.4090,93.9010,1.200000
FILLER_20_945,VDD,Metal1,461.0490,93.9010,1.200000
FILLER_20_938,VDD,Metal1,457.6890,93.9010,1.200000
FILLER_20_931,VDD,Metal1,454.3290,93.9010,1.200000
FILLER_20_924,VDD,Metal1,450.9690,93.9010,1.200000
FILLER_20_917,VDD,Metal1,447.6090,93.9010,1.200000
FILLER_20_910,VDD,Metal1,444.2490,93.9010,1.200000
FILLER_20_903,VDD,Metal1,440.8890,93.9010,1.200000
FILLER_20_896,VDD,Metal1,437.5290,93.9010,1.200000
FILLER_20_889,VDD,Metal1,434.1690,93.9010,1.200000
FILLER_20_882,VDD,Metal1,430.8090,93.9010,1.200000
FILLER_20_875,VDD,Metal1,427.4490,93.9010,1.200000
FILLER_20_868,VDD,Metal1,424.0890,93.9010,1.200000
FILLER_20_861,VDD,Metal1,420.7290,93.9010,1.200000
FILLER_20_854,VDD,Metal1,417.3690,93.9010,1.200000
FILLER_20_847,VDD,Metal1,414.0090,93.9010,1.200000
FILLER_20_840,VDD,Metal1,410.6490,93.9010,1.200000
FILLER_20_833,VDD,Metal1,407.2890,93.9010,1.200000
FILLER_20_826,VDD,Metal1,403.9290,93.9010,1.200000
FILLER_20_819,VDD,Metal1,400.5690,93.9010,1.200000
FILLER_20_812,VDD,Metal1,397.2090,93.9010,1.200000
FILLER_20_805,VDD,Metal1,393.8490,93.9010,1.200000
FILLER_20_798,VDD,Metal1,390.4890,93.9010,1.200000
FILLER_20_791,VDD,Metal1,387.1290,93.9010,1.200000
FILLER_20_784,VDD,Metal1,383.7690,93.9010,1.200000
FILLER_20_777,VDD,Metal1,380.4090,93.9010,1.200000
FILLER_20_770,VDD,Metal1,377.0490,93.9010,1.200000
FILLER_20_763,VDD,Metal1,373.6890,93.9010,1.200000
FILLER_20_756,VDD,Metal1,370.3290,93.9010,1.200000
FILLER_20_749,VDD,Metal1,366.9690,93.9010,1.200000
FILLER_20_742,VDD,Metal1,363.6090,93.9010,1.200000
FILLER_20_735,VDD,Metal1,360.2490,93.9010,1.200000
FILLER_20_728,VDD,Metal1,356.8890,93.9010,1.200000
FILLER_20_721,VDD,Metal1,353.5290,93.9010,1.200000
FILLER_20_714,VDD,Metal1,350.1690,93.9010,1.200000
FILLER_20_707,VDD,Metal1,346.8090,93.9010,1.200000
FILLER_20_700,VDD,Metal1,343.4490,93.9010,1.200000
FILLER_20_693,VDD,Metal1,340.0890,93.9010,1.200000
FILLER_20_686,VDD,Metal1,336.7290,93.9010,1.200000
FILLER_20_679,VDD,Metal1,333.3690,93.9010,1.200000
FILLER_20_672,VDD,Metal1,330.0090,93.9010,1.200000
FILLER_20_665,VDD,Metal1,326.6490,93.9010,1.200000
FILLER_20_658,VDD,Metal1,323.2890,93.9010,1.200000
FILLER_20_651,VDD,Metal1,319.9290,93.9010,1.200000
FILLER_20_644,VDD,Metal1,316.5690,93.9010,1.200000
FILLER_20_637,VDD,Metal1,313.2090,93.9010,1.200000
FILLER_20_630,VDD,Metal1,309.8490,93.9010,1.200000
FILLER_20_623,VDD,Metal1,306.4890,93.9010,1.200000
FILLER_20_616,VDD,Metal1,303.1290,93.9010,1.200000
FILLER_20_609,VDD,Metal1,299.7690,93.9010,1.200000
FILLER_20_602,VDD,Metal1,296.4090,93.9010,1.200000
FILLER_20_595,VDD,Metal1,293.0490,93.9010,1.200000
FILLER_20_588,VDD,Metal1,289.6890,93.9010,1.200000
FILLER_20_581,VDD,Metal1,286.3290,93.9010,1.200000
FILLER_20_574,VDD,Metal1,282.9690,93.9010,1.200000
FILLER_20_567,VDD,Metal1,279.6090,93.9010,1.200000
FILLER_20_560,VDD,Metal1,276.2490,93.9010,1.200000
FILLER_20_553,VDD,Metal1,272.8890,93.9010,1.200000
FILLER_20_546,VDD,Metal1,269.5290,93.9010,1.200000
FILLER_20_539,VDD,Metal1,266.1690,93.9010,1.200000
FILLER_20_532,VDD,Metal1,262.8090,93.9010,1.200000
FILLER_20_525,VDD,Metal1,259.4490,93.9010,1.200000
FILLER_20_518,VDD,Metal1,256.0890,93.9010,1.200000
FILLER_20_511,VDD,Metal1,252.7290,93.9010,1.200000
FILLER_20_504,VDD,Metal1,249.3690,93.9010,1.200000
FILLER_20_497,VDD,Metal1,246.0090,93.9010,1.200000
FILLER_20_490,VDD,Metal1,242.6490,93.9010,1.200000
FILLER_20_483,VDD,Metal1,239.2890,93.9010,1.200000
FILLER_20_476,VDD,Metal1,235.9290,93.9010,1.200000
FILLER_20_469,VDD,Metal1,232.5690,93.9010,1.200000
FILLER_20_462,VDD,Metal1,229.2090,93.9010,1.200000
FILLER_20_455,VDD,Metal1,225.8490,93.9010,1.200000
FILLER_20_448,VDD,Metal1,222.4890,93.9010,1.200000
FILLER_20_441,VDD,Metal1,219.1290,93.9010,1.200000
FILLER_20_434,VDD,Metal1,215.7690,93.9010,1.200000
FILLER_20_427,VDD,Metal1,212.4090,93.9010,1.200000
FILLER_20_420,VDD,Metal1,209.0490,93.9010,1.200000
FILLER_20_413,VDD,Metal1,205.6890,93.9010,1.200000
FILLER_20_406,VDD,Metal1,202.3290,93.9010,1.200000
FILLER_20_399,VDD,Metal1,198.9690,93.9010,1.200000
FILLER_20_392,VDD,Metal1,195.6090,93.9010,1.200000
FILLER_20_385,VDD,Metal1,192.2490,93.9010,1.200000
FILLER_20_378,VDD,Metal1,188.8890,93.9010,1.200000
FILLER_20_371,VDD,Metal1,185.5290,93.9010,1.200000
FILLER_20_364,VDD,Metal1,182.1690,93.9010,1.200000
FILLER_20_357,VDD,Metal1,178.8090,93.9010,1.200000
FILLER_20_350,VDD,Metal1,175.4490,93.9010,1.200000
FILLER_20_343,VDD,Metal1,172.0890,93.9010,1.200000
FILLER_20_336,VDD,Metal1,168.7290,93.9010,1.200000
FILLER_20_329,VDD,Metal1,165.3690,93.9010,1.200000
FILLER_20_322,VDD,Metal1,162.0090,93.9010,1.200000
FILLER_20_315,VDD,Metal1,158.6490,93.9010,1.200000
FILLER_20_308,VDD,Metal1,155.2890,93.9010,1.200000
FILLER_20_301,VDD,Metal1,151.9290,93.9010,1.200000
FILLER_20_294,VDD,Metal1,148.5690,93.9010,1.200000
FILLER_20_287,VDD,Metal1,145.2090,93.9010,1.200000
FILLER_20_280,VDD,Metal1,141.8490,93.9010,1.200000
FILLER_20_273,VDD,Metal1,138.4890,93.9010,1.200000
FILLER_20_266,VDD,Metal1,135.1290,93.9010,1.200000
FILLER_20_259,VDD,Metal1,131.7690,93.9010,1.200000
FILLER_20_252,VDD,Metal1,128.4090,93.9010,1.200000
FILLER_20_245,VDD,Metal1,125.0490,93.9010,1.200000
FILLER_20_238,VDD,Metal1,121.6890,93.9010,1.200000
FILLER_20_231,VDD,Metal1,118.3290,93.9010,1.200000
FILLER_20_224,VDD,Metal1,114.9690,93.9010,1.200000
FILLER_20_217,VDD,Metal1,111.6090,93.9010,1.200000
FILLER_20_210,VDD,Metal1,108.2490,93.9010,1.200000
FILLER_20_203,VDD,Metal1,104.8890,93.9010,1.200000
FILLER_20_196,VDD,Metal1,101.5290,93.9010,1.200000
FILLER_20_189,VDD,Metal1,98.1690,93.9010,1.200000
FILLER_20_182,VDD,Metal1,94.8090,93.9010,1.200000
FILLER_20_175,VDD,Metal1,91.4490,93.9010,1.200000
FILLER_20_168,VDD,Metal1,88.0890,93.9010,1.200000
FILLER_20_161,VDD,Metal1,84.7290,93.9010,1.200000
FILLER_20_154,VDD,Metal1,81.3690,93.9010,1.200000
FILLER_20_147,VDD,Metal1,78.0090,93.9010,1.200000
FILLER_20_140,VDD,Metal1,74.6490,93.9010,1.200000
FILLER_20_133,VDD,Metal1,71.2890,93.9010,1.200000
FILLER_20_126,VDD,Metal1,67.9290,93.9010,1.200000
FILLER_20_119,VDD,Metal1,64.5690,93.9010,1.200000
FILLER_20_112,VDD,Metal1,61.2090,93.9010,1.200000
FILLER_20_105,VDD,Metal1,57.8490,93.9010,1.200000
FILLER_20_98,VDD,Metal1,54.4890,93.9010,1.200000
FILLER_20_91,VDD,Metal1,51.1290,93.9010,1.200000
FILLER_20_84,VDD,Metal1,47.7690,93.9010,1.200000
FILLER_20_77,VDD,Metal1,44.4090,93.9010,1.200000
FILLER_20_70,VDD,Metal1,41.0490,93.9010,1.200000
FILLER_20_63,VDD,Metal1,37.6890,93.9010,1.200000
FILLER_20_56,VDD,Metal1,34.3290,93.9010,1.200000
FILLER_20_49,VDD,Metal1,30.9690,93.9010,1.200000
FILLER_20_42,VDD,Metal1,27.6090,93.9010,1.200000
FILLER_20_35,VDD,Metal1,24.2490,93.9010,1.200000
FILLER_20_28,VDD,Metal1,20.8890,93.9010,1.200000
FILLER_20_21,VDD,Metal1,17.5290,93.9010,1.200000
FILLER_20_14,VDD,Metal1,14.1690,93.9010,1.200000
FILLER_20_7,VDD,Metal1,10.8090,93.9010,1.200000
FILLER_20_0,VDD,Metal1,7.4490,93.9010,1.200000
FILLER_19_1099,VDD,Metal1,533.7600,86.9400,1.200000
FILLER_19_1092,VDD,Metal1,531.6090,87.5380,1.200000
FILLER_19_1085,VDD,Metal1,528.2490,87.5380,1.200000
FILLER_19_1078,VDD,Metal1,524.8890,87.5380,1.200000
FILLER_19_1071,VDD,Metal1,521.5290,87.5380,1.200000
FILLER_19_1064,VDD,Metal1,518.1690,87.5380,1.200000
FILLER_19_1057,VDD,Metal1,514.8090,87.5380,1.200000
FILLER_19_1050,VDD,Metal1,511.4490,87.5380,1.200000
FILLER_19_1043,VDD,Metal1,508.0890,87.5380,1.200000
FILLER_19_1036,VDD,Metal1,504.7290,87.5380,1.200000
FILLER_19_1029,VDD,Metal1,501.3690,87.5380,1.200000
FILLER_19_1022,VDD,Metal1,498.0090,87.5380,1.200000
FILLER_19_1015,VDD,Metal1,494.6490,87.5380,1.200000
FILLER_19_1008,VDD,Metal1,491.2890,87.5380,1.200000
FILLER_19_1001,VDD,Metal1,487.9290,87.5380,1.200000
FILLER_19_994,VDD,Metal1,484.5690,87.5380,1.200000
FILLER_19_987,VDD,Metal1,481.2090,87.5380,1.200000
FILLER_19_980,VDD,Metal1,477.8490,87.5380,1.200000
FILLER_19_973,VDD,Metal1,474.4890,87.5380,1.200000
FILLER_19_966,VDD,Metal1,471.1290,87.5380,1.200000
FILLER_19_959,VDD,Metal1,467.7690,87.5380,1.200000
FILLER_19_952,VDD,Metal1,464.4090,87.5380,1.200000
FILLER_19_945,VDD,Metal1,461.0490,87.5380,1.200000
FILLER_19_938,VDD,Metal1,457.6890,87.5380,1.200000
FILLER_19_931,VDD,Metal1,454.3290,87.5380,1.200000
FILLER_19_924,VDD,Metal1,450.9690,87.5380,1.200000
FILLER_19_917,VDD,Metal1,447.6090,87.5380,1.200000
FILLER_19_910,VDD,Metal1,444.2490,87.5380,1.200000
FILLER_19_903,VDD,Metal1,440.8890,87.5380,1.200000
FILLER_19_896,VDD,Metal1,437.5290,87.5380,1.200000
FILLER_19_889,VDD,Metal1,434.1690,87.5380,1.200000
FILLER_19_882,VDD,Metal1,430.8090,87.5380,1.200000
FILLER_19_875,VDD,Metal1,427.4490,87.5380,1.200000
FILLER_19_868,VDD,Metal1,424.0890,87.5380,1.200000
FILLER_19_861,VDD,Metal1,420.7290,87.5380,1.200000
FILLER_19_854,VDD,Metal1,417.3690,87.5380,1.200000
FILLER_19_847,VDD,Metal1,414.0090,87.5380,1.200000
FILLER_19_840,VDD,Metal1,410.6490,87.5380,1.200000
FILLER_19_833,VDD,Metal1,407.2890,87.5380,1.200000
FILLER_19_826,VDD,Metal1,403.9290,87.5380,1.200000
FILLER_19_819,VDD,Metal1,400.5690,87.5380,1.200000
FILLER_19_812,VDD,Metal1,397.2090,87.5380,1.200000
FILLER_19_805,VDD,Metal1,393.8490,87.5380,1.200000
FILLER_19_798,VDD,Metal1,390.4890,87.5380,1.200000
FILLER_19_791,VDD,Metal1,387.1290,87.5380,1.200000
FILLER_19_784,VDD,Metal1,383.7690,87.5380,1.200000
FILLER_19_777,VDD,Metal1,380.4090,87.5380,1.200000
FILLER_19_770,VDD,Metal1,377.0490,87.5380,1.200000
FILLER_19_763,VDD,Metal1,373.6890,87.5380,1.200000
FILLER_19_756,VDD,Metal1,370.3290,87.5380,1.200000
FILLER_19_749,VDD,Metal1,366.9690,87.5380,1.200000
FILLER_19_742,VDD,Metal1,363.6090,87.5380,1.200000
FILLER_19_735,VDD,Metal1,360.2490,87.5380,1.200000
FILLER_19_728,VDD,Metal1,356.8890,87.5380,1.200000
FILLER_19_721,VDD,Metal1,353.5290,87.5380,1.200000
FILLER_19_714,VDD,Metal1,350.1690,87.5380,1.200000
FILLER_19_707,VDD,Metal1,346.8090,87.5380,1.200000
FILLER_19_700,VDD,Metal1,343.4490,87.5380,1.200000
FILLER_19_693,VDD,Metal1,340.0890,87.5380,1.200000
FILLER_19_686,VDD,Metal1,336.7290,87.5380,1.200000
FILLER_19_679,VDD,Metal1,333.3690,87.5380,1.200000
FILLER_19_672,VDD,Metal1,330.0090,87.5380,1.200000
FILLER_19_665,VDD,Metal1,326.6490,87.5380,1.200000
FILLER_19_658,VDD,Metal1,323.2890,87.5380,1.200000
FILLER_19_651,VDD,Metal1,319.9290,87.5380,1.200000
FILLER_19_644,VDD,Metal1,316.5690,87.5380,1.200000
FILLER_19_637,VDD,Metal1,313.2090,87.5380,1.200000
FILLER_19_630,VDD,Metal1,309.8490,87.5380,1.200000
FILLER_19_623,VDD,Metal1,306.4890,87.5380,1.200000
FILLER_19_616,VDD,Metal1,303.1290,87.5380,1.200000
FILLER_19_609,VDD,Metal1,299.7690,87.5380,1.200000
FILLER_19_602,VDD,Metal1,296.4090,87.5380,1.200000
FILLER_19_595,VDD,Metal1,293.0490,87.5380,1.200000
FILLER_19_588,VDD,Metal1,289.6890,87.5380,1.200000
FILLER_19_581,VDD,Metal1,286.3290,87.5380,1.200000
FILLER_19_574,VDD,Metal1,282.9690,87.5380,1.200000
FILLER_19_567,VDD,Metal1,279.6090,87.5380,1.200000
FILLER_19_560,VDD,Metal1,276.2490,87.5380,1.200000
FILLER_19_553,VDD,Metal1,272.8890,87.5380,1.200000
FILLER_19_546,VDD,Metal1,269.5290,87.5380,1.200000
FILLER_19_539,VDD,Metal1,266.1690,87.5380,1.200000
FILLER_19_532,VDD,Metal1,262.8090,87.5380,1.200000
FILLER_19_525,VDD,Metal1,259.4490,87.5380,1.200000
FILLER_19_518,VDD,Metal1,256.0890,87.5380,1.200000
FILLER_19_511,VDD,Metal1,252.7290,87.5380,1.200000
FILLER_19_504,VDD,Metal1,249.3690,87.5380,1.200000
FILLER_19_497,VDD,Metal1,246.0090,87.5380,1.200000
FILLER_19_490,VDD,Metal1,242.6490,87.5380,1.200000
FILLER_19_483,VDD,Metal1,239.2890,87.5380,1.200000
FILLER_19_476,VDD,Metal1,235.9290,87.5380,1.200000
FILLER_19_469,VDD,Metal1,232.5690,87.5380,1.200000
FILLER_19_462,VDD,Metal1,229.2090,87.5380,1.200000
FILLER_19_455,VDD,Metal1,225.8490,87.5380,1.200000
FILLER_19_448,VDD,Metal1,222.4890,87.5380,1.200000
FILLER_19_441,VDD,Metal1,219.1290,87.5380,1.200000
FILLER_19_434,VDD,Metal1,215.7690,87.5380,1.200000
FILLER_19_427,VDD,Metal1,212.4090,87.5380,1.200000
FILLER_19_420,VDD,Metal1,209.0490,87.5380,1.200000
FILLER_19_413,VDD,Metal1,205.6890,87.5380,1.200000
FILLER_19_406,VDD,Metal1,202.3290,87.5380,1.200000
FILLER_19_399,VDD,Metal1,198.9690,87.5380,1.200000
FILLER_19_392,VDD,Metal1,195.6090,87.5380,1.200000
FILLER_19_385,VDD,Metal1,192.2490,87.5380,1.200000
FILLER_19_378,VDD,Metal1,188.8890,87.5380,1.200000
FILLER_19_371,VDD,Metal1,185.5290,87.5380,1.200000
FILLER_19_364,VDD,Metal1,182.1690,87.5380,1.200000
FILLER_19_357,VDD,Metal1,178.8090,87.5380,1.200000
FILLER_19_350,VDD,Metal1,175.4490,87.5380,1.200000
FILLER_19_343,VDD,Metal1,172.0890,87.5380,1.200000
FILLER_19_336,VDD,Metal1,168.7290,87.5380,1.200000
FILLER_19_329,VDD,Metal1,165.3690,87.5380,1.200000
FILLER_19_322,VDD,Metal1,162.0090,87.5380,1.200000
FILLER_19_315,VDD,Metal1,158.6490,87.5380,1.200000
FILLER_19_308,VDD,Metal1,155.2890,87.5380,1.200000
FILLER_19_301,VDD,Metal1,151.9290,87.5380,1.200000
FILLER_19_294,VDD,Metal1,148.5690,87.5380,1.200000
FILLER_19_287,VDD,Metal1,145.2090,87.5380,1.200000
FILLER_19_280,VDD,Metal1,141.8490,87.5380,1.200000
FILLER_19_273,VDD,Metal1,138.4890,87.5380,1.200000
FILLER_19_266,VDD,Metal1,135.1290,87.5380,1.200000
FILLER_19_259,VDD,Metal1,131.7690,87.5380,1.200000
FILLER_19_252,VDD,Metal1,128.4090,87.5380,1.200000
FILLER_19_245,VDD,Metal1,125.0490,87.5380,1.200000
FILLER_19_238,VDD,Metal1,121.6890,87.5380,1.200000
FILLER_19_231,VDD,Metal1,118.3290,87.5380,1.200000
FILLER_19_224,VDD,Metal1,114.9690,87.5380,1.200000
FILLER_19_217,VDD,Metal1,111.6090,87.5380,1.200000
FILLER_19_210,VDD,Metal1,108.2490,87.5380,1.200000
FILLER_19_203,VDD,Metal1,104.8890,87.5380,1.200000
FILLER_19_196,VDD,Metal1,101.5290,87.5380,1.200000
FILLER_19_189,VDD,Metal1,98.1690,87.5380,1.200000
FILLER_19_182,VDD,Metal1,94.8090,87.5380,1.200000
FILLER_19_175,VDD,Metal1,91.4490,87.5380,1.200000
FILLER_19_168,VDD,Metal1,88.0890,87.5380,1.200000
FILLER_19_161,VDD,Metal1,84.7290,87.5380,1.200000
FILLER_19_154,VDD,Metal1,81.3690,87.5380,1.200000
FILLER_19_147,VDD,Metal1,78.0090,87.5380,1.200000
FILLER_19_140,VDD,Metal1,74.6490,87.5380,1.200000
FILLER_19_133,VDD,Metal1,71.2890,87.5380,1.200000
FILLER_19_126,VDD,Metal1,67.9290,87.5380,1.200000
FILLER_19_119,VDD,Metal1,64.5690,87.5380,1.200000
FILLER_19_112,VDD,Metal1,61.2090,87.5380,1.200000
FILLER_19_105,VDD,Metal1,57.8490,87.5380,1.200000
FILLER_19_98,VDD,Metal1,54.4890,87.5380,1.200000
FILLER_19_91,VDD,Metal1,51.1290,87.5380,1.200000
FILLER_19_84,VDD,Metal1,47.7690,87.5380,1.200000
FILLER_19_77,VDD,Metal1,44.4090,87.5380,1.200000
FILLER_19_70,VDD,Metal1,41.0490,87.5380,1.200000
FILLER_19_63,VDD,Metal1,37.6890,87.5380,1.200000
FILLER_19_56,VDD,Metal1,34.3290,87.5380,1.200000
FILLER_19_49,VDD,Metal1,30.9690,87.5380,1.200000
FILLER_19_42,VDD,Metal1,27.6090,87.5380,1.200000
FILLER_19_35,VDD,Metal1,24.2490,87.5380,1.200000
FILLER_19_28,VDD,Metal1,20.8890,87.5380,1.200000
FILLER_19_21,VDD,Metal1,17.5290,87.5380,1.200000
FILLER_19_14,VDD,Metal1,14.1690,87.5380,1.200000
FILLER_19_7,VDD,Metal1,10.8090,87.5380,1.200000
FILLER_19_0,VDD,Metal1,7.4490,87.5380,1.200000
FILLER_18_1099,VDD,Metal1,533.7600,86.9400,1.200000
FILLER_18_1092,VDD,Metal1,531.6090,86.3410,1.200000
FILLER_18_1085,VDD,Metal1,528.2490,86.3410,1.200000
FILLER_18_1078,VDD,Metal1,524.8890,86.3410,1.200000
FILLER_18_1071,VDD,Metal1,521.5290,86.3410,1.200000
FILLER_18_1064,VDD,Metal1,518.1690,86.3410,1.200000
FILLER_18_1057,VDD,Metal1,514.8090,86.3410,1.200000
FILLER_18_1050,VDD,Metal1,511.4490,86.3410,1.200000
FILLER_18_1043,VDD,Metal1,508.0890,86.3410,1.200000
FILLER_18_1036,VDD,Metal1,504.7290,86.3410,1.200000
FILLER_18_1029,VDD,Metal1,501.3690,86.3410,1.200000
FILLER_18_1022,VDD,Metal1,498.0090,86.3410,1.200000
FILLER_18_1015,VDD,Metal1,494.6490,86.3410,1.200000
FILLER_18_1008,VDD,Metal1,491.2890,86.3410,1.200000
FILLER_18_1001,VDD,Metal1,487.9290,86.3410,1.200000
FILLER_18_994,VDD,Metal1,484.5690,86.3410,1.200000
FILLER_18_987,VDD,Metal1,481.2090,86.3410,1.200000
FILLER_18_980,VDD,Metal1,477.8490,86.3410,1.200000
FILLER_18_973,VDD,Metal1,474.4890,86.3410,1.200000
FILLER_18_966,VDD,Metal1,471.1290,86.3410,1.200000
FILLER_18_959,VDD,Metal1,467.7690,86.3410,1.200000
FILLER_18_952,VDD,Metal1,464.4090,86.3410,1.200000
FILLER_18_945,VDD,Metal1,461.0490,86.3410,1.200000
FILLER_18_938,VDD,Metal1,457.6890,86.3410,1.200000
FILLER_18_931,VDD,Metal1,454.3290,86.3410,1.200000
FILLER_18_924,VDD,Metal1,450.9690,86.3410,1.200000
FILLER_18_917,VDD,Metal1,447.6090,86.3410,1.200000
FILLER_18_910,VDD,Metal1,444.2490,86.3410,1.200000
FILLER_18_903,VDD,Metal1,440.8890,86.3410,1.200000
FILLER_18_896,VDD,Metal1,437.5290,86.3410,1.200000
FILLER_18_889,VDD,Metal1,434.1690,86.3410,1.200000
FILLER_18_882,VDD,Metal1,430.8090,86.3410,1.200000
FILLER_18_875,VDD,Metal1,427.4490,86.3410,1.200000
FILLER_18_868,VDD,Metal1,424.0890,86.3410,1.200000
FILLER_18_861,VDD,Metal1,420.7290,86.3410,1.200000
FILLER_18_854,VDD,Metal1,417.3690,86.3410,1.200000
FILLER_18_847,VDD,Metal1,414.0090,86.3410,1.200000
FILLER_18_840,VDD,Metal1,410.6490,86.3410,1.200000
FILLER_18_833,VDD,Metal1,407.2890,86.3410,1.200000
FILLER_18_826,VDD,Metal1,403.9290,86.3410,1.200000
FILLER_18_819,VDD,Metal1,400.5690,86.3410,1.200000
FILLER_18_812,VDD,Metal1,397.2090,86.3410,1.200000
FILLER_18_805,VDD,Metal1,393.8490,86.3410,1.200000
FILLER_18_798,VDD,Metal1,390.4890,86.3410,1.200000
FILLER_18_791,VDD,Metal1,387.1290,86.3410,1.200000
FILLER_18_784,VDD,Metal1,383.7690,86.3410,1.200000
FILLER_18_777,VDD,Metal1,380.4090,86.3410,1.200000
FILLER_18_770,VDD,Metal1,377.0490,86.3410,1.200000
FILLER_18_763,VDD,Metal1,373.6890,86.3410,1.200000
FILLER_18_756,VDD,Metal1,370.3290,86.3410,1.200000
FILLER_18_749,VDD,Metal1,366.9690,86.3410,1.200000
FILLER_18_742,VDD,Metal1,363.6090,86.3410,1.200000
FILLER_18_735,VDD,Metal1,360.2490,86.3410,1.200000
FILLER_18_728,VDD,Metal1,356.8890,86.3410,1.200000
FILLER_18_721,VDD,Metal1,353.5290,86.3410,1.200000
FILLER_18_714,VDD,Metal1,350.1690,86.3410,1.200000
FILLER_18_707,VDD,Metal1,346.8090,86.3410,1.200000
FILLER_18_700,VDD,Metal1,343.4490,86.3410,1.200000
FILLER_18_693,VDD,Metal1,340.0890,86.3410,1.200000
FILLER_18_686,VDD,Metal1,336.7290,86.3410,1.200000
FILLER_18_679,VDD,Metal1,333.3690,86.3410,1.200000
FILLER_18_672,VDD,Metal1,330.0090,86.3410,1.200000
FILLER_18_665,VDD,Metal1,326.6490,86.3410,1.200000
FILLER_18_658,VDD,Metal1,323.2890,86.3410,1.200000
FILLER_18_651,VDD,Metal1,319.9290,86.3410,1.200000
FILLER_18_644,VDD,Metal1,316.5690,86.3410,1.200000
FILLER_18_637,VDD,Metal1,313.2090,86.3410,1.200000
FILLER_18_630,VDD,Metal1,309.8490,86.3410,1.200000
FILLER_18_623,VDD,Metal1,306.4890,86.3410,1.200000
FILLER_18_616,VDD,Metal1,303.1290,86.3410,1.200000
FILLER_18_609,VDD,Metal1,299.7690,86.3410,1.200000
FILLER_18_602,VDD,Metal1,296.4090,86.3410,1.200000
FILLER_18_595,VDD,Metal1,293.0490,86.3410,1.200000
FILLER_18_588,VDD,Metal1,289.6890,86.3410,1.200000
FILLER_18_581,VDD,Metal1,286.3290,86.3410,1.200000
FILLER_18_574,VDD,Metal1,282.9690,86.3410,1.200000
FILLER_18_567,VDD,Metal1,279.6090,86.3410,1.200000
FILLER_18_560,VDD,Metal1,276.2490,86.3410,1.200000
FILLER_18_553,VDD,Metal1,272.8890,86.3410,1.200000
FILLER_18_546,VDD,Metal1,269.5290,86.3410,1.200000
FILLER_18_539,VDD,Metal1,266.1690,86.3410,1.200000
FILLER_18_532,VDD,Metal1,262.8090,86.3410,1.200000
FILLER_18_525,VDD,Metal1,259.4490,86.3410,1.200000
FILLER_18_518,VDD,Metal1,256.0890,86.3410,1.200000
FILLER_18_511,VDD,Metal1,252.7290,86.3410,1.200000
FILLER_18_504,VDD,Metal1,249.3690,86.3410,1.200000
FILLER_18_497,VDD,Metal1,246.0090,86.3410,1.200000
FILLER_18_490,VDD,Metal1,242.6490,86.3410,1.200000
FILLER_18_483,VDD,Metal1,239.2890,86.3410,1.200000
FILLER_18_476,VDD,Metal1,235.9290,86.3410,1.200000
FILLER_18_469,VDD,Metal1,232.5690,86.3410,1.200000
FILLER_18_462,VDD,Metal1,229.2090,86.3410,1.200000
FILLER_18_455,VDD,Metal1,225.8490,86.3410,1.200000
FILLER_18_448,VDD,Metal1,222.4890,86.3410,1.200000
FILLER_18_441,VDD,Metal1,219.1290,86.3410,1.200000
FILLER_18_434,VDD,Metal1,215.7690,86.3410,1.200000
FILLER_18_427,VDD,Metal1,212.4090,86.3410,1.200000
FILLER_18_420,VDD,Metal1,209.0490,86.3410,1.200000
FILLER_18_413,VDD,Metal1,205.6890,86.3410,1.200000
FILLER_18_406,VDD,Metal1,202.3290,86.3410,1.200000
